X5.Fluorouracil
749709	5.530934
749710	5.747062
749711	6.699858
749712	NA
749713	5.503561
749714	5.475732
749715	5.093022
749716	5.892066
749717	4.015417
905936	2.461866
905937	2.774022
905939	3.208651
905945	4.97194
905946	3.580482
905951	4.793217
905957	4.557473
905960	4.199544
905961	2.060363
905962	4.908481
905971	1.375821
905989	2.486282
906801	5.199278
906812	5.587042
906826	7.676629
906844	2.571143
906851	4.38984
906862	5.168984
907045	6.399234
907046	4.622059
907047	3.100442
907048	5.238826
907287	3.391703
907289	3.853038
907291	3.878647
907790	2.469496
907792	7.061851
907794	3.384124
907795	1.757955
908121	5.847213
908122	3.579379
908123	NA
908151	2.877
908457	5.366362
908458	6.01594
909256	5.025648
909263	5.130687
909698	1.691771
909718	2.589523
909740	4.336036
909747	6.809676
909748	4.627982
909751	3.787029
909755	4.05826
909757	4.275113
909761	6.020349
909778	5.644784
909907	7.142114
910554	2.903946
910569	3.698119
910689	NA
910700	5.550324
910704	2.736257
910852	5.072271
910905	3.831394
910927	3.439888
910948	6.680041
917486	3.814954
924106	2.657877
924108	6.882031
924240	5.326592
925338	NA
946359	7.667027
946382	4.737846
949093	8.557196
998189	4.418844
1240123	2.445155
1240124	5.468027
1240172	4.877154
1240173	NA
1290769	7.560484
1290771	5.003134
1290798	6.880987
1290905	8.29764
1290922	5.3729
1298157	5.883282
1303900	5.449026
1330941	6.175894
1659823	5.724786
1659928	2.883979
1660034	2.896717
1660036	3.166181
1674021	3.07391
683665	5.414833
683667	5.346672
684052	4.256045
684057	4.338017
684059	2.886425
684062	NA
684072	3.921004
687448	9.126546
687452	NA
687455	4.323227
687457	NA
687459	6.228839
687505	3.728778
687506	5.322872
687514	4.792752
687561	NA
687562	3.266237
687563	2.420816
687568	6.023977
687586	4.802335
687588	6.770135
687590	5.613773
687600	6.442514
687777	7.387241
687780	5.272167
687787	5.296929
687798	2.751425
687799	3.675815
687800	6.95488
687802	7.199333
687807	NA
687812	6.862513
687815	4.350165
687816	4.875581
687819	7.378365
687820	9.088811
687821	10.036351
687829	7.685119
687980	NA
687983	6.881279
687985	5.683339
687995	3.34438
687997	6.519024
688001	NA
688006	5.584438
688010	6.508745
688011	5.835666
688013	4.630498
688014	7.203088
688018	7.181177
688021	7.680558
688023	6.125567
688025	NA
688026	7.274448
688027	6.152833
688031	3.389342
688058	5.485376
688086	3.854239
688087	6.757237
688121	4.241878
713869	6.228461
713878	4.347519
713880	3.884478
713899	4.297113
717431	5.224862
722046	1.504241
722066	6.207722
724825	2.729493
724828	4.28185
724831	3.411608
724834	5.695136
724838	5.590936
724839	6.170665
724855	7.354567
724859	5.735435
724863	3.97547
724866	NA
724868	2.576445
724869	6.649465
724870	4.783919
724872	3.878984
724873	4.462445
724878	7.184354
724879	4.433815
735784	5.171723
753532	5.101297
753538	4.780258
753539	2.560749
753541	3.366264
753546	NA
753547	4.223984
753548	NA
753551	3.361669
753552	5.085314
753554	6.895327
753555	4.768843
753556	5.046512
753558	5.270133
753561	4.149154
753562	3.935762
753563	1.642012
753565	3.911069
753566	NA
753569	4.305073
753572	4.290927
753573	3.345576
753574	5.384428
753575	6.481483
753576	5.621365
753583	7.881374
753584	5.511188
753585	5.366684
753586	4.344835
753589	7.780236
753592	4.915851
753594	NA
753600	6.602807
753607	4.953409
753608	4.489189
753610	NA
753612	3.977351
753614	3.367809
753615	4.529052
753616	5.715968
753618	2.04863
753620	NA
753621	7.199253
753623	4.334388
753624	NA
905933	5.259982
905934	4.831287
905935	6.143014
905938	3.006593
905940	5.74132
905941	8.095893
905942	5.411286
905944	6.312732
905947	4.187099
905948	5.481413
905949	2.298731
905950	3.282776
905952	NA
905955	6.277859
905956	6.797381
905958	2.952354
905959	4.690067
905964	1.562071
905965	1.786094
905967	4.098019
905968	3.463895
905969	4.621583
905970	6.65535
905972	5.323009
905973	6.047205
905974	3.218004
905975	NA
905976	5.287564
905977	6.859122
905978	5.805034
905979	6.600829
905980	4.840232
905983	6.856577
905984	2.649294
905986	6.576672
905990	6.722217
905991	NA
906693	4.286992
906696	5.921771
906746	6.072593
906763	5.106344
906765	1.82034
906790	3.841646
906791	7.750157
906792	4.540757
906793	4.057461
906794	5.323301
906795	6.221018
906797	NA
906798	4.410077
906800	2.436119
906804	2.22328
906805	5.295702
906808	6.170836
906814	NA
906817	5.033722
906818	5.102145
906820	3.265485
906821	3.586797
906824	3.953502
906827	4.272345
906828	3.746992
906830	NA
906831	2.655478
906832	5.034285
906833	4.915308
906834	2.049458
906835	9.552617
906836	-0.050631
906837	3.613968
906838	3.96611
906839	7.150709
906842	1.511027
906843	6.445768
906846	2.482448
906847	NA
906848	NA
906849	5.093403
906852	3.203825
906853	7.576252
906855	2.904205
906856	1.214361
906861	4.376172
906863	NA
906864	6.4271
906865	NA
906868	6.038603
906869	4.821212
906870	3.39879
906871	5.855618
906872	4.666546
906873	NA
906875	2.791772
906877	5.645838
906999	4.59166
907000	3.905065
907042	2.378293
907043	2.438243
907044	2.278303
907050	7.666173
907051	6.478283
907053	3.22919
907055	3.411768
907056	5.868527
907057	NA
907058	4.778976
907060	4.349048
907061	3.326271
907062	3.854215
907064	6.835649
907065	5.850866
907066	8.353894
907067	5.489269
907068	2.277381
907069	3.094673
907071	7.761291
907072	3.782149
907073	3.216501
907169	5.850272
907170	1.373552
907172	5.584529
907173	NA
907268	3.679761
907269	1.439771
907270	0.954816
907271	4.557748
907272	5.082016
907273	0.032785
907274	4.077585
907275	4.321523
907276	2.701178
907277	2.845723
907278	5.813671
907279	5.445978
907280	4.087891
907281	4.147036
907285	NA
907286	5.579467
907290	6.962384
907295	6.983062
907298	3.07335
907299	2.166501
907300	4.112908
907311	NA
907312	2.551171
907313	5.103971
907314	3.765484
907317	3.246926
907318	2.328231
907319	3.313014
907320	3.143091
907321	NA
907322	4.166101
907323	0.432329
907783	3.000414
907787	2.065703
907788	3.197288
907789	4.358074
907791	NA
907796	7.178069
908125	6.238752
908126	NA
908127	3.752667
908128	6.59756
908129	5.673918
908130	7.633437
908131	4.482201
908132	3.162204
908136	3.557463
908138	5.05581
908139	3.395521
908141	1.874995
908142	3.679199
908143	5.492377
908144	7.558483
908145	3.965699
908146	4.843377
908147	1.928842
908148	0.328101
908149	NA
908150	6.441069
908152	6.165063
908156	-0.802199
908158	2.257868
908159	2.894876
908440	1.682905
908441	6.028674
908443	4.239161
908444	4.465062
908445	1.977718
908446	2.6644
908447	4.006259
908448	1.649827
908451	1.561235
908454	2.800577
908455	4.273837
908459	4.425098
908460	7.83539
908461	4.777286
908462	4.802423
908463	8.443969
908465	4.300203
908467	6.397086
908470	NA
908471	5.224635
908472	7.428605
908473	4.88671
908474	5.051646
908475	5.261307
908476	2.086758
908483	3.959594
909248	3.756716
909249	3.625188
909250	NA
909251	4.008347
909252	3.19545
909253	4.429238
909255	3.334211
909257	3.188337
909260	4.984616
909262	3.764003
909264	5.492903
909696	4.32346
909697	3.567087
909699	7.735376
909701	1.028227
909702	2.998949
909703	2.635983
909704	NA
909707	5.085223
909708	3.157679
909709	4.583787
909713	4.431656
909716	4.878522
909717	3.950082
909719	4.87374
909720	4.502127
909721	6.746886
909722	1.489258
909723	NA
909725	5.835807
909728	7.038605
909729	7.040748
909731	3.253336
909732	4.381907
909735	4.52286
909736	5.89296
909737	4.136605
909738	5.664506
909743	3.740041
909744	5.42397
909745	5.332841
909746	6.256017
909749	5.602832
909750	4.622061
909753	4.974312
909754	6.958466
909756	3.899463
909759	NA
909769	7.076529
909770	3.387617
909773	1.847808
909774	5.633963
909776	5.058732
909777	NA
909779	6.949078
909780	3.559024
909781	7.666175
909784	5.549361
909785	1.485704
909904	5.638735
909905	4.88243
909974	7.661224
909975	7.68458
909976	NA
909977	4.663296
910079	2.856666
910401	4.691371
910544	2.021339
910546	1.858421
910548	6.977839
910549	2.924891
910568	5.012347
910687	0.07437
910688	2.400252
910691	5.591856
910692	4.985034
910694	NA
910695	6.869563
910698	NA
910702	NA
910703	4.690034
910705	2.154868
910706	4.319236
910710	1.958652
910779	6.98534
910780	5.849661
910781	5.806868
910784	5.542559
910849	5.90048
910850	6.296804
910851	NA
910853	5.903409
910900	4.25223
910903	3.803712
910904	5.57068
910906	3.55631
910907	6.486195
910910	3.027332
910911	5.824609
910915	8.045047
910916	2.27737
910919	2.125398
910920	NA
910921	4.053363
910922	3.317243
910924	2.168003
910926	3.920865
910930	0.043392
910932	4.451983
910933	4.791742
910934	1.675686
910935	-0.584016
910936	5.663023
910937	3.724606
910941	3.24199
910942	2.473252
910943	7.269407
910944	1.144715
910947	0.556843
910951	3.005044
910952	NA
911905	7.514007
924100	2.478859
924102	6.114016
924104	5.963042
924105	3.846313
924107	3.115194
924110	4.086585
924111	1.642836
924151	NA
924186	2.897829
924187	7.080375
924238	2.628946
924239	3.886483
924241	8.428598
924244	4.427575
924250	8.184129
925340	NA
925341	3.860915
925343	6.423733
925345	6.124761
925346	NA
