"Predicted_Response"
"908457"	"X1"
"753618"	"X0"
"907073"	"X0"
"687505"	"X0"
"753552"	"X1"
"905964"	"X0"
"688018"	"X0"
"906832"	"X0"
"910944"	"X0"
"753623"	"X1"
"1290809"	"X0"
"1240159"	"X0"
"910915"	"X1"
"906746"	"X0"
"909756"	"X0"
"1479987"	"X0"
"1290798"	"X1"
"909255"	"X0"
"910569"	"X0"
"1298531"	"X1"
"1327773"	"X1"
"907783"	"X0"
"909720"	"X0"
"724855"	"X1"
"1240134"	"X0"
"946382"	"X1"
"908447"	"X0"
"910937"	"X0"
"1240122"	"X1"
"949165"	"X0"
"907312"	"X1"
"1290808"	"X0"
"908462"	"X0"
"687506"	"X1"
"687455"	"X1"
"1480372"	"X1"
"908472"	"X1"
"910951"	"X1"
"1503362"	"X1"
"1322212"	"X0"
"724834"	"X1"
"909904"	"X1"
"1331040"	"X0"
