"Predicted_Response"
"905935"	"X0"
"949163"	"X1"
"909721"	"X0"
"924187"	"X0"
"688023"	"X0"
"909704"	"X0"
"688087"	"X0"
"908129"	"X0"
"1240137"	"X0"
"906801"	"X0"
"909749"	"X0"
"1240145"	"X0"
"924151"	"X0"
"687787"	"X0"
"949177"	"X0"
"910926"	"X0"
"907047"	"X0"
"1503361"	"X0"
"909716"	"X0"
"1295740"	"X1"
"907058"	"X0"
"753612"	"X1"
"906833"	"X0"
"907273"	"X1"
"907269"	"X1"
"907051"	"X0"
"907170"	"X1"
"910920"	"X0"
"924104"	"X0"
"925340"	"X0"
"1240202"	"X0"
"1240219"	"X0"
"910691"	"X0"
"907272"	"X1"
"906864"	"X0"
"724879"	"X0"
"1303897"	"X1"
"753592"	"X0"
"946360"	"X0"
"925343"	"X0"
"905971"	"X0"
"905977"	"X0"
"905970"	"X0"
"1298358"	"X0"
"909251"	"X1"
"1298533"	"X0"
"908465"	"X0"
"910687"	"X1"
"905961"	"X0"
"907286"	"X0"
"1330995"	"X1"
"1240144"	"X0"
"909759"	"X0"
"946357"	"X0"
"907060"	"X0"
"924241"	"X0"
"1327774"	"X1"
"905941"	"X0"
"998184"	"X1"
"905936"	"X0"
"753569"	"X0"
"909750"	"X0"
"1503367"	"X0"
"924106"	"X0"
"905955"	"X0"
"949093"	"X0"
"909723"	"X0"
"909777"	"X1"
"1240216"	"X0"
"908446"	"X0"
"753600"	"X0"
"905976"	"X0"
"1240146"	"X0"
"724872"	"X0"
"688006"	"X1"
"1298151"	"X0"
"1330985"	"X1"
"1660036"	"X0"
"1240132"	"X0"
"907794"	"X0"
"1240131"	"X0"
"908476"	"X0"
"909779"	"X0"
"1240170"	"X0"
"1299064"	"X0"
"924239"	"X1"
"1503363"	"X0"
"910942"	"X0"
"1331037"	"X1"
"909719"	"X0"
"908454"	"X0"
"905934"	"X0"
"1298169"	"X0"
"1660034"	"X0"
"1331039"	"X1"
"910947"	"X1"
"906794"	"X0"
"1659818"	"X1"
"909697"	"X1"
"687800"	"X0"
"749711"	"X0"
"1240197"	"X0"
"907295"	"X0"
"1330987"	"X1"
"1480362"	"X0"
"1331048"	"X1"
"908483"	"X1"
"1299078"	"X0"
"1298146"	"X0"
"749714"	"X0"
"909974"	"X0"
"906877"	"X1"
"1297449"	"X1"
"1331049"	"X1"
"688021"	"X0"
"905942"	"X0"
"753554"	"X0"
"908461"	"X0"
"907300"	"X1"
"1240189"	"X0"
"949179"	"X0"
"908145"	"X0"
"908122"	"X0"
"910907"	"X0"
"1331036"	"X1"
"924110"	"X1"
"909252"	"X1"
"909698"	"X0"
"1240153"	"X0"
"909257"	"X0"
"753565"	"X1"
"910911"	"X0"
"910568"	"X0"
"906855"	"X1"
"905958"	"X1"
"1240123"	"X0"
"724825"	"X1"
"688086"	"X0"
"1659928"	"X0"
"905933"	"X0"
"909746"	"X0"
"1240128"	"X0"
"1290807"	"X0"
"1290724"	"X0"
"906795"	"X0"
"910943"	"X0"
"907322"	"X1"
"906853"	"X0"
"908470"	"X0"
"1240155"	"X0"
"905973"	"X0"
"1330935"	"X1"
"1327775"	"X1"
"909717"	"X0"
"907279"	"X0"
"906804"	"X1"
"687514"	"X0"
"906827"	"X0"
"910952"	"X0"
"907795"	"X0"
"906805"	"X0"
"749716"	"X0"
"908144"	"X0"
"909774"	"X0"
"910948"	"X0"
"946370"	"X0"
"906693"	"X0"
"907000"	"X0"
"687819"	"X0"
"905945"	"X0"
"909977"	"X0"
"909976"	"X1"
"1327766"	"X1"
"910941"	"X1"
"749709"	"X0"
"909736"	"X0"
"687588"	"X0"
"906842"	"X1"
"908139"	"X0"
"909699"	"X0"
"908126"	"X1"
"753556"	"X0"
"905990"	"X0"
"724838"	"X0"
"1330972"	"X1"
"1290922"	"X0"
"909744"	"X0"
"946368"	"X0"
"1327769"	"X1"
"1330931"	"X1"
"910710"	"X1"
"907281"	"X1"
"908455"	"X0"
"909701"	"X1"
"907072"	"X0"
"1240168"	"X0"
"1503368"	"X0"
"1298218"	"X0"
"909784"	"X0"
"909753"	"X0"
"1240162"	"X0"
"925341"	"X0"
"1240192"	"X0"
"930299"	"X0"
"688010"	"X1"
"909737"	"X0"
"924107"	"X0"
"910401"	"X1"
"909748"	"X0"
"1298219"	"X0"
"905983"	"X0"
"906808"	"X1"
"907792"	"X0"
"1330941"	"X0"
"905947"	"X0"
"909743"	"X1"
"909253"	"X1"
"949094"	"X0"
"910852"	"X0"
"905969"	"X0"
"713899"	"X1"
"724859"	"X0"
"1298526"	"X0"
"1290813"	"X0"
"1240157"	"X0"
"905940"	"X1"
"905956"	"X0"
"908141"	"X1"
"907275"	"X1"
"906838"	"X1"
"1240184"	"X0"
"946356"	"X0"
"717431"	"X0"
"1290769"	"X0"
"1299081"	"X0"
"1290806"	"X0"
"909738"	"X0"
"1240143"	"X0"
"907048"	"X0"
"910935"	"X1"
"908159"	"X1"
"753616"	"X1"
"1290455"	"X1"
"909735"	"X0"
"1290810"	"X0"
"1240210"	"X0"
"910704"	"X0"
"688031"	"X1"
"753585"	"X0"
"688013"	"X1"
"1240198"	"X0"
"908443"	"X0"
"905984"	"X0"
"687586"	"X0"
"907278"	"X1"
"925347"	"X0"
"905951"	"X0"
"1298539"	"X0"
"909262"	"X1"
"687600"	"X1"
"909780"	"X0"
"1330973"	"X0"
"906861"	"X0"
"905937"	"X0"
"910936"	"X0"
"949171"	"X1"
"908460"	"X0"
"687821"	"X0"
"907065"	"X0"
"910922"	"X0"
"906824"	"X0"
"909740"	"X0"
"1299070"	"X1"
"924105"	"X0"
"905944"	"X0"
"924108"	"X0"
"907291"	"X0"
"908473"	"X0"
"753583"	"X0"
"753555"	"X0"
"906763"	"X1"
"908475"	"X0"
"909785"	"X1"
"906869"	"X0"
"909707"	"X0"
"1331038"	"X1"
"687995"	"X1"
"925348"	"X0"
"907045"	"X0"
"924240"	"X0"
"1330993"	"X0"
"722046"	"X0"
"1290797"	"X0"
"905967"	"X0"
"688027"	"X0"
"910933"	"X0"
"908444"	"X0"
"907298"	"X0"
"905972"	"X0"
"1240222"	"X0"
"1330942"	"X1"
"753621"	"X0"
"908158"	"X1"
"907787"	"X1"
"949160"	"X1"
"907321"	"X0"
"909708"	"X0"
"1298136"	"X0"
"907320"	"X0"
"949172"	"X0"
"905989"	"X0"
"908128"	"X0"
"1240226"	"X0"
"1660035"	"X0"
"905979"	"X0"
"1524416"	"X0"
"1290765"	"X0"
"1298350"	"X0"
"907788"	"X0"
"908143"	"X1"
"753576"	"X0"
"1298537"	"X0"
"906862"	"X0"
"688058"	"X0"
"909778"	"X0"
"949158"	"X1"
"753547"	"X0"
"1299062"	"X0"
"949161"	"X1"
"907796"	"X0"
"909263"	"X0"
"753584"	"X0"
"1298222"	"X0"
"910934"	"X1"
"910924"	"X0"
"905974"	"X0"
"924238"	"X0"
"909260"	"X1"
"907790"	"X0"
"910921"	"X0"
"753586"	"X0"
"749715"	"X0"
"909747"	"X0"
"1290771"	"X0"
"688014"	"X1"
"687815"	"X0"
"906792"	"X0"
"1240209"	"X0"
"905960"	"X0"
"908147"	"X1"
"1240174"	"X0"
"1290905"	"X0"
"1298226"	"X0"
"906868"	"X0"
"910853"	"X0"
"906834"	"X0"
"910079"	"X0"
"906836"	"X1"
"908459"	"X0"
"1298475"	"X0"
"907053"	"X1"
"908445"	"X0"
"683667"	"X0"
"906837"	"X0"
"687562"	"X0"
"907050"	"X0"
"908146"	"X1"
"910932"	"X0"
"998189"	"X0"
"1298141"	"X0"
"949167"	"X1"
"910703"	"X1"
"910916"	"X0"
"753608"	"X0"
"753607"	"X1"
"684072"	"X1"
"910906"	"X1"
"713869"	"X0"
"1298348"	"X0"
"905949"	"X0"
"1240179"	"X0"
"687829"	"X0"
"930082"	"X0"
"1240183"	"X0"
"909731"	"X1"
"687802"	"X0"
"910544"	"X1"
"1240223"	"X0"
"753575"	"X0"
"905965"	"X1"
"906812"	"X0"
"1330933"	"X1"
"1240217"	"X0"
"1479988"	"X0"
"907314"	"X1"
"905938"	"X1"
"910554"	"X0"
"910781"	"X0"
"908458"	"X0"
"687985"	"X0"
"946361"	"X0"
"1240221"	"X1"
"1240185"	"X0"
"910706"	"X1"
"905948"	"X0"
